,AccSpeciesID,AccSpeciesName,nSLA,SLA,nLDMC,LDMC,nSWC,SWC,SWC_from_LDMC
375,1904,Agrostis canina,45,30.34127061,13,0.280521292,0,NA,2.564791791
376,1905,Agrostis capillaris,302,28.52446456,126,0.34458628,0,NA,1.902030806
377,1907,Agrostis castellana,2,8.691210694,0,NA,0,NA,NA
378,1912,Agrostis curtisii,2,22,1,0.344,0,NA,1.906976744
379,1920,Agrostis divaricatissima,369,NA,222,0.259489621,312,1.678306758,2.85371868
380,1929,Agrostis exarata,1,35.801,0,NA,0,NA,NA
381,1933,Agrostis foliata,2,10.75268817,0,NA,0,NA,NA
382,1937,Agrostis gigantea,17,27.49147757,8,0.282080685,0,NA,2.545084985
383,1954,Agrostis hugoniana,6,17.77410801,3,0.41362124,0,NA,1.417670816
384,1957,Agrostis hyemalis,10,13.55055072,8,0.3495,0,NA,1.861230329
385,1987,Agrostis lyallii,30,20.12519447,30,0.357571955,0,NA,1.79663991
386,1996,Agrostis mertensii,32,25.97255458,11,0.324083732,0,NA,2.085622325
387,2003,Agrostis muelleriana,3,10.99366667,0,NA,0,NA,NA
388,2006,Agrostis muscosa,2,23.55,1,0.288,0,NA,2.472222222
389,2037,Agrostis pourretii,5,37.0612,2,0.308614,0,NA,2.2402937
390,2046,Agrostis rupestris,58,18.58097806,49,0.339568848,0,NA,1.944910899
391,2050,Agrostis scabra,8,11.5637473,3,0.4954,0,NA,1.018570852
392,2065,Agrostis stolonifera,76,28.38432921,36,0.356417163,0,NA,1.805701028
393,2066,Agrostis striata,30,16.16547048,28,0.361028177,0,NA,1.769866911
394,2098,Agrostis venusta,7,NA,7,0.451428571,0,NA,1.215189873
395,2101,Agrostis vinealis,42,17.32987943,21,0.327420268,0,NA,2.054178676
396,2119,Aidia cochinchinensis,12,13.118599,8,0.42837328,0,NA,1.334412639
397,2120,Aidia genipiflora,4,10.20849375,0,NA,0,NA,NA
398,2124,Ailanthus altissima,98,30.6061046,35,0.238786601,0,NA,3.187839665
399,2126,Ailanthus fordii,1,18.12027027,1,0.324561404,0,NA,2.081081081
400,2129,Ailanthus integrifolia,2,19.7485532,0,NA,0,NA,NA
401,2136,Aiouea grandifolia,3,15.95222214,0,NA,0,NA,NA
402,2140,Aiouea sp,6,12.75166613,0,NA,0,NA,NA
403,2143,Aira caryophyllea,69,18.03135381,15,0.230765324,0,NA,3.333406692
404,2144,Aira cupaniana,1,38.092,0,NA,0,NA,NA
405,2147,Aira praecox,18,20.126702,7,0.258977143,0,NA,2.861344631
406,2158,Ajania fruticulosa,3,8.386085881,2,0.425,0,NA,1.352941176
407,2160,Ajania tibetica,3,9.082652134,0,NA,0,NA,NA
408,2162,Ajuga chamaepitys,20,22.23805903,16,0.168824717,0,NA,4.923303271
409,2165,Ajuga genevensis,11,25.70714286,4,0.146035,0,NA,5.847673503
410,2170,Ajuga pyramidalis,10,21.144,6,0.202113333,0,NA,3.947719101
411,2172,Ajuga reptans,193,25.23274752,49,0.170217112,0,NA,4.874849999
412,2176,Akebia quinata,1,9.861932939,0,NA,0,NA,NA
413,2177,Akebia trifoliata,5,17.61121864,2,0.350859577,0,NA,1.85014309
414,2186,Alangium chinense,18,29.53338228,2,0.294438184,0,NA,2.39629863
415,2190,Alangium javanicum,1,15.114,0,NA,0,NA,NA
416,2191,Alangium kurzii,11,43.41553288,11,0.306364796,0,NA,2.264082603
417,2198,Alangium premnifolium,2,10.19367992,0,NA,0,NA,NA
418,2202,Alangium sp,1,14.402,0,NA,0,NA,NA
419,2203,Alangium villosum,1,14.74056604,0,NA,0,NA,NA
420,2206,Alberta magna,1,6.944444444,0,NA,0,NA,NA
421,2209,Albizia adianthifolia,5,14.12324461,0,NA,0,NA,NA
422,2210,Albizia adinocephala,11,13.62531407,0,NA,0,NA,NA
423,2212,Albizia amara,1,11,1,0.217569124,0,NA,3.596240403
424,2221,Albizia chinensis,1,16.147,0,NA,0,NA,NA
425,2228,Albizia ferruginea,3,12.70897455,0,NA,0,NA,NA
426,2232,Albizia guachapele,11,14.9985417,0,NA,0,NA,NA
427,2233,Albizia gummifera,20,12.61392045,0,NA,0,NA,NA
428,2234,Albizia harveyi,3,9.365,3,0.466366667,0,NA,1.14423558
429,2237,Albizia julibrissin,22,20.97264136,5,0.385786865,0,NA,1.592104842
430,2238,Albizia kalkora,39,11.79225183,9,0.378045786,0,NA,1.64518224
431,2239,Albizia lebbeck,6,19.2044,1,0.393706294,0,NA,1.539964476
432,2245,Albizia lucidior,1,23.664,1,0.413223141,0,NA,1.42
433,2255,Albizia pedicellaris,6,9.224285382,0,NA,0,NA,NA
434,2264,Albizia saman,15,11.90894066,2,0.496291102,0,NA,1.014946462
435,2273,Albizia tomentosa,12,17.08876495,0,NA,0,NA,NA
436,2292,Alcea rosea,23,13.4348464,4,0.20238,0,NA,3.941199723
437,2299,Alchemilla alpina,45,13.78177041,18,0.329653018,0,NA,2.033492633
438,2302,Alchemilla caucasica,18,13.05720258,9,0.332529595,0,NA,2.007251125
439,2310,Alchemilla crinita,7,26.15428571,7,0.231897143,0,NA,3.312256666
440,2318,Alchemilla erythropoda,2,16.830847,0,NA,0,NA,NA
441,2320,Alchemilla fallax,2,17.09,1,0.24445,0,NA,3.090816118
442,2321,Alchemilla filicaulis,9,18.87285714,3,0.27323,0,NA,2.659920214
443,2323,Alchemilla fissa,1,21.4,0,NA,0,NA,NA
444,2324,Alchemilla flabellata,1,23.65,0,NA,0,NA,NA
445,2326,Alchemilla fluminea,2,23.31317492,0,NA,0,NA,NA
446,2327,Alchemilla glabra,35,21.24090909,18,0.256474444,0,NA,2.899023944
447,2329,Alchemilla glaucescens,40,20.26060765,27,0.27388584,0,NA,2.651156269
448,2330,Alchemilla glomerulans,1,23.25581395,0,NA,0,NA,NA
449,2348,Alchemilla mollis,7,15.75,4,0.2351175,0,NA,3.253192553
450,2349,Alchemilla monticola,17,17.75413167,7,0.237606429,0,NA,3.208640339
451,2357,Alchemilla pentaphyllea,26,18.75406143,26,0.270453482,0,NA,2.697493529
452,2362,Alchemilla propinqua,9,17.44446154,5,0.253914,0,NA,2.938341328
453,2370,Alchemilla sericata,2,17.79189519,0,NA,0,NA,NA
454,2373,Alchemilla sp,29,22.53131292,6,0.233156438,0,NA,3.288965847
455,2374,Alchemilla splendens,1,NA,1,0.46818,0,NA,1.135930625
456,2377,Alchemilla subcrenata,17,19.784,9,0.224552222,0,NA,3.453307075
457,2378,Alchemilla subglobosa,9,21.098,5,0.24532,0,NA,3.076308495
458,2389,Alchemilla vulgaris,177,22.62533341,129,0.307965022,0,NA,2.24712201
459,2391,Alchemilla xanthochlora,24,17.93416869,15,0.2304292,0,NA,3.339727778
460,2395,Alchornea costaricensis,49,16.47417375,39,0.411723513,0,NA,1.428814406
461,2397,Alchornea glandulosa,3,19.18183032,1,0.432029,0,NA,1.314659433
462,2402,Alchornea latifolia,12,17.93711776,5,0.351159415,0,NA,1.847709493
463,2409,Alchornea trewioides,4,24.08226859,3,0.406611148,0,NA,1.459352148
464,2411,Alchornea triplinervia,13,15.23207456,1,0.42313,0,NA,1.363339872
465,2412,Alchorneopsis floribunda,10,29.16213,1,0.329749033,0,NA,2.032609351
466,2416,Aldina heterophylla,7,9.373622618,6,0.421296296,0,NA,1.373626374
467,2418,Aldina kunhardtiana,7,8.387126552,0,NA,0,NA,NA
468,2434,Alectryon coriaceus,26,6.675770976,0,NA,0,NA,NA
469,2435,Alectryon excelsus,13,15.45449765,11,0.442292316,0,NA,1.260948167
470,2436,Alectryon oleifolius,9,4.689849674,0,NA,0,NA,NA
471,2446,Alepis flavida,1,6.261740764,0,NA,0,NA,NA
472,2451,Aleurites moluccanus,4,17.92337881,0,NA,0,NA,NA
473,2458,Alexa wachenheimii,10,12.84699382,0,NA,0,NA,NA
474,2461,Alhagi maurorum,3,6.543153983,1,0.414827424,0,NA,1.410641011
475,2464,Alibertia edulis,68,16.65020495,63,0.377690355,0,NA,1.647671527
476,2466,Alibertia pilosa,3,15.68269363,0,NA,0,NA,NA
477,2471,Alisma gramineum,10,22.988,0,NA,0,NA,NA
478,2472,Alisma lanceolatum,32,28.09031808,16,0.126500797,0,NA,6.90508854
479,2473,ALISMA PLANTAGO-AQUATICA,257,25.83433944,191,0.165356428,220,3.598924341,5.04754234
480,2478,Alkanna tinctoria,11,14.55365409,9,0.275666667,0,NA,2.627569528
481,2484,Allanblackia floribunda,1,14.82582412,0,NA,0,NA,NA
482,2490,Allantospermum borneense,6,10.69290255,0,NA,0,NA,NA
483,2494,Allenrolfea patagonica,3,6.696675553,1,0.15,0,NA,5.666666667
484,2496,Alliaria petiolata,60,51.82644513,21,0.156817121,0,NA,5.376854745
485,2499,Allionia incarnata,2,18.75258712,0,NA,0,NA,NA
486,2502,Allium ampeloprasum,2,14.08,1,0.14931,0,NA,5.697475052
487,2504,Allium angulosum,1,11.46,1,0.15356,0,NA,5.512112529
488,2505,Allium anisopodium,3,23.81852593,0,NA,0,NA,NA
489,2511,Allium bidentatum,10,12.09187939,2,0.117980469,0,NA,7.475979179
490,2514,Allium canadense,53,13.03649361,51,0.192113488,0,NA,4.205256593
491,2515,Allium carinatum,8,23.16032271,4,0.116855,0,NA,7.557614137
492,2517,Allium cernuum,23,17.27951197,20,0.15118152,0,NA,5.614565081
493,2520,Allium condensatum,8,12.04678684,4,0.117707522,0,NA,7.495633754
494,2529,Allium ericetorum,10,9.266952404,9,0.164965692,0,NA,5.061866499
495,2530,Allium falcifolium,1,11.74246183,1,0.119574643,0,NA,7.36297709
496,2532,Allium flavum,10,6.695,9,0.265922222,0,NA,2.760498057
497,2538,Allium lineare,1,12.01923077,0,NA,0,NA,NA
498,2543,Allium mongolicum,19,16.41195609,12,0.16311354,0,NA,5.130698888
499,2548,Allium oleraceum,3,11.785,1,0.15,0,NA,5.666666667
500,2553,Allium platyspathum,3,8.591065292,0,NA,0,NA,NA
501,2555,Allium polyrhizum,521,10.56569547,348,0.170424321,430,3.43166307,4.867707126
502,2559,Allium ramosum,27,14.58558254,12,0.131536338,0,NA,6.602461911
503,2563,Allium rubellum,3,15.27801391,1,0.240881946,0,NA,3.151411165
504,2564,Allium rubens,2,8.84173298,0,NA,0,NA,NA
505,2566,Allium schoenoprasum,21,10.42056508,10,0.169966862,0,NA,4.883499801
506,2568,Allium scorodoprasum,7,4.9725,4,0.208555,0,NA,3.794898228
507,2569,Allium senescens,17,14.71112614,7,0.136088968,0,NA,6.348134205
508,2571,Allium sp,6,22.3455902,2,0.121491724,0,NA,7.231013348
509,2572,Allium sphaerocephalon,31,8.493686352,16,0.169217764,0,NA,4.909545064
510,2575,Allium stellatum,2,14.92537313,0,NA,0,NA,NA
511,2576,Allium strictum,2,12.01923077,0,NA,0,NA,NA
512,2579,Allium tenuissimum,31,9.783597995,2,0.172671958,0,NA,4.791328329
513,2580,Allium textile,16,11.64516104,10,0.135927,0,NA,6.356890095
514,2583,Allium triquetrum,1,23.9,0,NA,0,NA,NA
515,2587,Allium ursinum,6,32.422,1,0.118,0,NA,7.474576271
516,2589,Allium victorialis,26,25.34354638,16,0.154617163,0,NA,5.467587293
517,2590,Allium vineale,9,17.7772331,2,0.1705,0,NA,4.865102639
518,2592,Allocassine laurifolia,1,23.66251771,0,NA,0,NA,NA
519,2604,Allocasuarina fraseriana,1,2.533122178,0,NA,0,NA,NA
520,2608,Allocasuarina huegeliana,1,2.886983193,0,NA,0,NA,NA
521,2612,Allocasuarina littoralis,6,3.722412844,1,0.44626,0,NA,1.240846144
522,2613,Allocasuarina luehmannii,8,2.522375,0,NA,0,NA,NA
523,2615,Allocasuarina muelleriana,1,3.699671409,0,NA,0,NA,NA
524,2618,Allocasuarina paludosa,1,2.649054394,0,NA,0,NA,NA
525,2619,Allocasuarina pusilla,3,2.610526316,0,NA,0,NA,NA
526,2620,Allocasuarina rigida,21,2.293714286,0,NA,0,NA,NA
527,2626,Allocasuarina torulosa,7,7.119165238,1,0.8765,0,NA,0.140901312
528,2627,Allocasuarina verticillata,3,3.030116025,0,NA,0,NA,NA
529,2645,Allophylus amazonicus,3,17.55492186,0,NA,0,NA,NA
530,2646,Allophylus camptostachys,3,17.95376674,0,NA,0,NA,NA
531,2649,Allophylus cobbe,46,15.86933095,4,0.377854324,0,NA,1.646522577
532,2654,Allophylus divaricatus,3,16.78218691,0,NA,0,NA,NA
533,2655,Allophylus edulis,11,19.94952091,0,NA,0,NA,NA
534,2658,Allophylus glabratus,1,18.258,0,NA,0,NA,NA
535,2663,Allophylus natalensis,17,11.80582034,0,NA,0,NA,NA
536,2669,Allophylus psilospermus,57,26.99867007,49,0.308642722,0,NA,2.239992166
537,2670,Allophylus punctatus,3,16.77782743,0,NA,0,NA,NA
538,2688,Alloxylon flammeum,8,6.932761374,0,NA,0,NA,NA
539,2689,Alloxylon wickhamii,10,7.136937542,0,NA,0,NA,NA
540,2700,Alniphyllum fortunei,26,22.39982534,13,0.338269476,0,NA,1.956222984
541,2704,Alnus alnobetula,325,20.74215111,19,0.366752105,0,NA,1.726637382
542,2705,Alnus cordata,13,20.358332,10,0.303073061,0,NA,2.299534434
543,2708,Alnus firma,2,9.460737938,0,NA,0,NA,NA
544,2710,Alnus glutinosa,210,15.87085382,148,0.333041462,0,NA,2.002629142
545,2711,Alnus hirsuta,6,19.92384517,3,0.323910439,0,NA,2.087273142
546,2712,Alnus incana,83,19.21453493,27,0.305469609,0,NA,2.273648085
547,2714,Alnus japonica,3,12.39537525,0,NA,0,NA,NA
548,2717,Alnus maximowiczii,2,18.5,0,NA,0,NA,NA
549,2719,Alnus nepalensis,1,18.96940355,1,0.280657396,0,NA,2.563063063
550,2725,Alnus rhombifolia,8,9.726641493,4,0.49325,0,NA,1.027369488
551,2726,Alnus rubra,12,14.05434641,0,NA,0,NA,NA
552,2729,Alnus serrulata,6,13.53830237,1,0.43,0,NA,1.325581395
553,2731,Alnus sieboldiana,2,10.75268817,0,NA,0,NA,NA
554,2737,Alocasia brisbanensis,2,46.7766991,0,NA,0,NA,NA
555,2739,Alocasia longiloba,2,40.32258065,0,NA,0,NA,NA
556,2741,Alocasia macrorrhizos,2,38.16793893,0,NA,0,NA,NA
557,2742,Alocasia odora,1,19.73,0,NA,0,NA,NA
558,2743,Alocasia sp,1,22.32,0,NA,0,NA,NA
559,2833,Alopecurus aequalis,7,24.875,3,0.185216667,0,NA,4.399082156
560,2836,Alopecurus alpinus,39,10.2687553,10,0.41101183,0,NA,1.433019995
561,2839,Alopecurus apiatus,2,19.61259504,0,NA,0,NA,NA
562,2840,Alopecurus arundinaceus,439,NA,270,0.286359027,392,1.656787961,2.492119701
563,2850,Alopecurus carolinianus,2,19.67741935,0,NA,0,NA,NA
564,2854,Alopecurus geniculatus,43,27.11129336,30,0.263810892,0,NA,2.790594066
565,2856,Alopecurus gerardii,1,NA,1,0.27,0,NA,2.703703704
566,2867,Alopecurus magellanicus,1,7.235961878,0,NA,0,NA,NA
567,2869,Alopecurus myosuroides,5,26.815,1,0.272,0,NA,2.676470588
568,2872,Alopecurus pratensis,387,24.85612347,121,0.315554987,0,NA,2.169019794
569,2876,Alopecurus textilis,1,10.01001001,0,NA,0,NA,NA
570,2878,Alopecurus utriculatus,2,43.93321745,1,0.20973094,0,NA,3.768013718
571,2880,Aloysia gratissima,1,7.907311072,0,NA,0,NA,NA
572,2881,Alphitonia excelsa,12,10.17376301,1,0.468421984,0,NA,1.134827218
573,2883,Alphitonia incana,1,12.61827535,0,NA,0,NA,NA
574,2886,Alphitonia petriei,3,9.878921255,0,NA,0,NA,NA
575,2890,Alphitonia whitei,2,6.908853538,0,NA,0,NA,NA
576,2896,Alphonsea monogyna,1,40.25974026,0,NA,0,NA,NA
577,2901,Alpinia caerulea,2,12.41301787,0,NA,0,NA,NA
578,2906,Alpinia mutica,1,14.733,0,NA,0,NA,NA
579,2913,Alseis blackiana,85,23.17208797,76,0.294329472,0,NA,2.397553069
580,2915,Alseis labatioides,1,21.57427778,0,NA,0,NA,NA
581,2922,Alseodaphne hainanensis,18,10.43935976,0,NA,0,NA,NA
582,2923,Alseodaphne insignis,2,6.779813218,0,NA,0,NA,NA
583,2925,Alseodaphne oblanceolata,1,14.21,0,NA,0,NA,NA
584,2931,Alseodaphne sp,4,8.258812632,0,NA,0,NA,NA
585,2945,Alstonia boonei,1,12.72878797,1,0.233471074,0,NA,3.283185848
586,2949,Alstonia constricta,24,22.7385,0,NA,0,NA,NA
587,2950,Alstonia costata,1,12.15066829,0,NA,0,NA,NA
588,2955,Alstonia muelleriana,2,11.27692339,0,NA,0,NA,NA
589,2960,Alstonia scholaris,8,10.11207372,6,0.309908247,0,NA,2.226761497
590,2961,Alstonia sp,1,11.10617503,0,NA,0,NA,NA
591,2962,Alstonia spatulata,2,10.22294361,0,NA,0,NA,NA
592,2990,Alternanthera nana,2,12.56309722,0,NA,0,NA,NA
593,2993,Alternanthera philoxeroides,30,29.22876221,27,0.136416821,0,NA,6.330474304
594,2994,Alternanthera pumila,1,7.807585037,0,NA,0,NA,NA
595,2995,Alternanthera pungens,3,25.20763945,1,0.23,0,NA,3.347826087
596,2997,Alternanthera sessilis,5,18.04261365,0,NA,0,NA,NA
597,3003,Althaea officinalis,24,17.55125,18,0.259934444,0,NA,2.847123847
598,3014,Alvaradoa amorphoides,2,13.3734124,2,0.395254307,0,NA,1.530016706
599,3027,Alysicarpus vaginalis,1,40.5,0,NA,0,NA,NA
600,3030,Alyssum alpestre,13,11.73513347,3,0.320018237,0,NA,2.12482191
601,3031,Alyssum alyssoides,17,21.18333333,9,0.209618889,0,NA,3.770562449
602,3044,Alyssum desertorum,3,21.42202942,0,NA,0,NA,NA
603,3046,Alyssum granatense,2,17.82570806,0,NA,0,NA,NA
604,3049,Alyssum linifolium,6,13.8507274,0,NA,0,NA,NA
605,3055,Alyssum montanum,12,13.12333333,7,0.24766462,0,NA,3.037718434
606,3067,Alyssum simplex,2,15.9,1,0.23648,0,NA,3.228687415
607,3076,Alyxia ilicifolia,37,4.707189189,0,NA,0,NA,NA
608,3078,Alyxia ruscifolia,29,9.711793103,0,NA,0,NA,NA
609,3080,Alyxia sinensis,6,14.2375859,4,0.372096923,0,NA,1.687471833
610,3082,Alyxia stellata,2,7.936507937,0,NA,0,NA,NA
611,3085,Amaioua corymbosa,61,15.5634392,37,0.390340572,0,NA,1.561865384
612,3086,Amaioua guianensis,8,12.50597468,1,0.380037,0,NA,1.63132274
613,3087,Amaioua intermedia,2,9.493031406,0,NA,0,NA,NA
614,3092,Amanoa guianensis,1,11.36363636,0,NA,0,NA,NA
615,3103,Amaranthus blitoides,8,18.08289043,1,0.21219,0,NA,3.712757434
616,3104,Amaranthus blitum,7,34.66285714,0,NA,0,NA,NA
617,3108,Amaranthus caudatus,8,19.795,5,0.180282,0,NA,4.546865466
618,3111,Amaranthus cruentus,1,20.02,1,0.15969,0,NA,5.262132882
619,3112,Amaranthus deflexus,11,33.19117192,11,0.127085616,0,NA,6.868711133
620,3119,Amaranthus graecizans,1,19,1,0.1922,0,NA,4.202913632
621,3120,Amaranthus hybridus,1,25.92791592,0,NA,0,NA,NA
622,3126,Amaranthus palmeri,2,14.88095238,0,NA,0,NA,NA
623,3131,Amaranthus powellii,11,22.91278654,11,0.197920126,0,NA,4.052543275
624,3134,Amaranthus retroflexus,47,18.940569,22,0.205549091,0,NA,3.865017868
625,3136,Amaranthus sp,5,10.595847,0,NA,0,NA,NA
626,3142,Amaranthus tuberculatus,2,16.2601626,0,NA,0,NA,NA
627,3147,Ambelania acida,66,9.308664042,0,NA,0,NA,NA
628,3148,Ambelania occidentalis,1,8.682453521,0,NA,0,NA,NA
629,3157,Ambrosia artemisiifolia,136,22.87729246,118,0.2442785,0,NA,3.093688144
630,3162,Ambrosia deltoidea,7,NA,7,0.459659014,0,NA,1.175525706
631,3163,Ambrosia dumosa,22,35.29511935,17,0.396420904,0,NA,1.522571311
632,3165,Ambrosia eriocentra,1,11.20943953,0,NA,0,NA,NA
633,3168,Ambrosia psilostachya,256,17.54380878,81,0.226890068,0,NA,3.407420774
634,3169,Ambrosia tenuifolia,2,11.245,0,NA,0,NA,NA
635,3170,Ambrosia trifida,20,23.78261905,8,0.18820625,0,NA,4.313319829
636,3171,Amburana cearensis,53,31.6945329,0,NA,0,NA,NA
637,3172,Amburana sp,5,36.46485934,0,NA,0,NA,NA
638,3173,Amelanchier alnifolia,7,12.22232329,0,NA,0,NA,NA
639,3174,Amelanchier arborea,308,23.34505264,74,0.293146649,0,NA,2.411261913
640,3176,Amelanchier bartramiana,3,35.15233382,0,NA,0,NA,NA
641,3183,Amelanchier laevis,7,25.30323478,0,NA,0,NA,NA
642,3184,Amelanchier lamarckii,7,11.335,3,0.34902,0,NA,1.86516532
643,3186,Amelanchier ovalis,46,18.94235652,34,0.402502123,0,NA,1.484458948
644,3191,Amelanchier sp,12,29.06306196,5,0.447439376,0,NA,1.234939647
645,3192,Amelanchier spicata,8,25.34981618,3,0.399213333,0,NA,1.504926355
646,3193,Amelanchier utahensis,19,12.4605531,0,NA,0,NA,NA
647,3206,Ammannia coccinea,12,20.69409428,8,0.183489798,0,NA,4.449894286
648,3210,Ammi majus,7,34.44333333,4,0.1419425,0,NA,6.045106293
649,3218,Ammophila arenaria,24,6.55221701,13,0.325791792,0,NA,2.069445037
650,3226,Amomum sp,2,25.70694087,0,NA,0,NA,NA
651,3229,Amomyrtus luma,3,7.174202168,0,NA,0,NA,NA
652,3238,Amorpha canescens,137,16.35822116,89,0.388828333,0,NA,1.571829046
653,3239,Amorpha fruticosa,21,19.26826387,10,0.30977821,0,NA,2.228116013
654,3257,Ampelocera edentula,5,12.16201375,0,NA,0,NA,NA
655,3259,Ampelocera longissima,3,21.88983863,0,NA,0,NA,NA
656,3260,Ampelocera macrocarpa,3,11.80519721,1,0.436729154,0,NA,1.289748669
657,3261,Ampelocera ruizii,24,23.48387216,2,0.377427758,0,NA,1.649513656
658,3270,Ampelocissus sp,1,44.262,0,NA,0,NA,NA
659,3274,Ampelopsis aconitifolia,2,28.11094453,0,NA,0,NA,NA
660,3284,Amphibolis antarctica,1,29,0,NA,0,NA,NA
661,3285,Amphibolis griffithii,2,13.39619565,0,NA,0,NA,NA
662,3287,Amphicarpa bracteata,78,47.31521116,13,0.270448795,0,NA,2.697557616
663,3289,Amphicarpaea bracteata,66,43.59097533,3,0.167033333,0,NA,4.986828976
664,3292,Amphicarpum muhlenbergianum,1,17.05769231,1,0.276595745,0,NA,2.615384615
665,3295,Amphilophium paniculatum,35,20.52715272,26,0.316861657,0,NA,2.155951436
666,3297,Amphimas pterocarpoides,2,12.00240096,0,NA,0,NA,NA
667,3303,Amphipogon caricinus,2,8.91,0,NA,0,NA,NA
668,3309,Amphipterygium adstringens,3,23.98092319,1,0.321549403,0,NA,2.109942016
669,3312,Amphirrhox longifolia,18,18.00944745,0,NA,0,NA,NA
670,3315,Amphitecna latifolia,2,12.22701868,0,NA,0,NA,NA
671,3317,Amphitecna tuxtlensis,19,11.47582861,8,0.334377954,0,NA,1.990627789
672,3325,Amsinckia menziesii,7,20.00644231,3,0.141624089,0,NA,6.060945668
673,3331,Amydrium medium,1,22.32,0,NA,0,NA,NA
674,3334,Amyema lucasii,2,2.564108765,0,NA,0,NA,NA
675,3335,Amyema maidenii,4,2.960615069,0,NA,0,NA,NA
676,3336,Amyema miquelii,6,2.77155505,0,NA,0,NA,NA
677,3337,Amyema preissii,1,1.761734417,0,NA,0,NA,NA
678,3340,Amyema sp,2,3.773639699,0,NA,0,NA,NA
679,3343,Amyris elemifera,1,7.62195122,0,NA,0,NA,NA
680,3344,Amyris macrocarpa,3,14.84399963,0,NA,0,NA,NA
681,3350,Anabasis aphylla,5,3.431421225,4,0.282490035,0,NA,2.539947875
682,3353,Anabasis brevifolia,547,8.620689655,368,0.266027989,483,2.54099878,2.75900296
683,3358,Anabasis eriopoda,1,NA,1,0.281561021,0,NA,2.551627976
684,3362,Anabasis jaxartica,1,3.222736022,0,NA,0,NA,NA
685,3369,Anabasis salsa,6,2.584537803,6,0.303670325,0,NA,2.293044847
686,3370,Anabasis setifera,1,2.962089959,1,0.244022855,0,NA,3.097976807
687,3372,Anabasis truncata,2,NA,2,0.241486068,0,NA,3.141025641
688,3375,Anacamptis pyramidalis,24,29.97948874,19,0.11123569,0,NA,7.989920402
689,3376,Anacardium excelsum,164,13.52783214,91,0.348406665,0,NA,1.870209152
690,3379,Anacardium occidentale,3,10.08827249,1,0.46,0,NA,1.173913043
691,3383,Anacardium spruceanum,14,15.39633964,0,NA,0,NA,NA
692,3386,Anacyclus clavatus,5,17.55351177,1,0.16903,0,NA,4.916109566
693,3404,Anadenanthera colubrina,10,20.75699326,0,NA,0,NA,NA
694,3410,Anagallis arvensis,142,30.91965941,16,0.141714039,0,NA,6.05646392
695,3415,Anagallis foemina,18,32.59102023,13,0.150029713,0,NA,5.665346361
696,3418,Anagallis minima,13,70.825,7,0.129445714,0,NA,6.725246104
697,3423,Anagallis tenella,6,32.518,2,0.131805,0,NA,6.586965593
698,3425,Anagyris foetida,4,10.48366432,0,NA,0,NA,NA
699,3433,Anaphalis margaritacea,17,22.39564531,0,NA,0,NA,NA
700,3437,Anarrhinum bellidifolium,16,15.36625,8,0.20396625,0,NA,3.902771905
701,3447,Anaxagorea brevipes,3,14.48097933,0,NA,0,NA,NA
702,3448,Anaxagorea crassipetala,3,21.91267043,1,0.238654791,0,NA,3.190152626
703,3451,Anaxagorea panamensis,33,16.70596178,29,0.340521388,0,NA,1.936673102
704,3452,Anaxagorea phaeocarpa,2,16.3973822,0,NA,0,NA,NA
705,3453,Anaxagorea sp,1,9.27,1,0.317663649,0,NA,2.147983734
706,3455,Anchusa arvensis,21,13.99984777,3,0.12569,0,NA,6.956082425
707,3458,Anchusa capensis,11,9.066502408,0,NA,0,NA,NA
708,3460,Anchusa italica,4,15.5,2,0.130775,0,NA,6.646721468
709,3462,Anchusa officinalis,29,14.00782161,5,0.132646,0,NA,6.538862838
710,3477,Ancistrocladus tectorius,1,14.545,1,0.357493094,0,NA,1.797256834
711,3490,Andersonia heterophylla,5,3.868018631,0,NA,0,NA,NA
712,3496,Andira fraxinifolia,1,NA,1,0.403773,0,NA,1.476639102
713,3498,Andira inermis,81,19.49961117,62,0.357731228,0,NA,1.795394759
714,3500,Andira macrothyrsa,6,18.21449032,0,NA,0,NA,NA
715,3502,Andira multistipula,3,25.73379063,0,NA,0,NA,NA
716,3505,Andira sp,3,18.80776968,0,NA,0,NA,NA
717,3506,Andira surinamensis,2,14.79452043,0,NA,0,NA,NA
718,3510,Andrachne telephioides,2,9.453674848,2,0.446134834,0,NA,1.241474825
719,3513,Andromeda glaucophylla,5,6.247169925,0,NA,0,NA,NA
720,3515,Andromeda polifolia,94,7.055384393,45,0.448804578,0,NA,1.228141265
721,3565,Andropogon gerardii,556,17.45063542,308,0.348136097,0,NA,1.872439854
